symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
XRPUSDC,XRPUSDC,PERPETUAL,4133404800000,1704286200000,TRADING,2.5000,5.0000,XRP,USDC,USDC,4,1,8,8,COIN,['USDC'],0,0.0500,0.012500,0.05,10000,"[{'minPrice': '0.0001', 'filterType': 'PRICE_FILTER', 'maxPrice': '100000', 'tickSize': '0.0001'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '8000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '400000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AIUSDT,AIUSDT,PERPETUAL,4133404800000,1704717000000,TRADING,2.5000,5.0000,AI,USDT,USDT,6,0,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.000010', 'tickSize': '0.000010', 'maxPrice': '200'}, {'maxQty': '1000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE'}, {'maxQty': '10000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
XAIUSDT,XAIUSDT,PERPETUAL,4133404800000,1704808800000,TRADING,2.5000,5.0000,XAI,USDT,USDT,7,0,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'minQty': '1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '20000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DOGEUSDC,DOGEUSDC,PERPETUAL,4133404800000,1705572000000,TRADING,2.5000,5.0000,DOGE,USDC,USDC,6,0,8,8,COIN,['USDC'],0,0.1000,0.010000,0.10,10000,"[{'tickSize': '0.000010', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'minPrice': '0.000010'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '50000000', 'stepSize': '1'}, {'maxQty': '25000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
WIFUSDT,WIFUSDT,PERPETUAL,4133404800000,1705587300000,TRADING,2.5000,5.0000,WIF,USDT,USDT,7,1,8,8,COIN,['Meme'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '1000', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '200000', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MANTAUSDT,MANTAUSDT,PERPETUAL,4133404800000,1705586400000,TRADING,2.5000,5.0000,MANTA,USDT,USDT,7,1,8,8,COIN,['Layer-2'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'maxPrice': '1000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000'}, {'minQty': '0.1', 'maxQty': '1000000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE'}, {'maxQty': '20000', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ONDOUSDT,ONDOUSDT,PERPETUAL,4133404800000,1705755600000,TRADING,2.5000,5.0000,ONDO,USDT,USDT,7,1,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'maxPrice': '200', 'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '5000000', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'maxQty': '250000', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LSKUSDT,LSKUSDT,PERPETUAL,4133404800000,1706192100000,TRADING,2.5000,5.0000,LSK,USDT,USDT,6,0,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.000100', 'maxPrice': '2000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.001000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '1000000'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '20000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ALTUSDT,ALTUSDT,PERPETUAL,4133404800000,1706191200000,TRADING,2.5000,5.0000,ALT,USDT,USDT,7,0,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100', 'tickSize': '0.0000100', 'maxPrice': '200'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
JUPUSDT,JUPUSDT,PERPETUAL,4133404800000,1706725800000,TRADING,2.5000,5.0000,JUP,USDT,USDT,7,0,8,8,COIN,['Dex'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000', 'maxPrice': '200'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '1000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '50000', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZETAUSDT,ZETAUSDT,PERPETUAL,4133404800000,1706862600000,TRADING,2.5000,5.0000,ZETA,USDT,USDT,6,0,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.000100', 'tickSize': '0.000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'minQty': '1', 'maxQty': '1000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '80000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RONINUSDT,RONINUSDT,PERPETUAL,4133404800000,1707193800000,TRADING,2.5000,5.0000,RONIN,USDT,USDT,6,1,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.000100', 'minPrice': '0.001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1', 'stepSize': '0.1'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '10000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DYMUSDT,DYMUSDT,PERPETUAL,4133404800000,1707289200000,TRADING,2.5000,5.0000,DYM,USDT,USDT,6,1,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.001000', 'maxPrice': '2000', 'tickSize': '0.001000'}, {'minQty': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '5000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SUIUSDC,SUIUSDC,PERPETUAL,4133404800000,1707375600000,TRADING,2.5000,5.0000,SUI,USDC,USDC,6,1,8,8,COIN,['USDC'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.000100', 'maxPrice': '20000', 'tickSize': '0.000010', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '2000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
OMUSDT,OMUSDT,PERPETUAL,4133404800000,1707832800000,TRADING,2.5000,5.0000,OM,USDT,USDT,7,1,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100', 'maxPrice': '200'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '390000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LINKUSDC,LINKUSDC,PERPETUAL,4133404800000,1708072200000,TRADING,2.5000,5.0000,LINK,USDC,USDC,3,2,8,8,COIN,['USDC'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.001', 'maxPrice': '2000', 'minPrice': '0.001'}, {'maxQty': '100000', 'stepSize': '0.01', 'minQty': '0.01', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '200', 'stepSize': '0.01', 'minQty': '0.01'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PIXELUSDT,PIXELUSDT,PERPETUAL,4133404800000,1708354800000,TRADING,2.5000,5.0000,PIXEL,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000'}, {'minQty': '1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'maxQty': '100000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
STRKUSDT,STRKUSDT,PERPETUAL,4133404800000,1708448400000,TRADING,2.5000,5.0000,STRK,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'tickSize': '0.0001000', 'minPrice': '0.0001000'}, {'maxQty': '1000000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '30000', 'minQty': '0.1', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MAVIAUSDT,MAVIAUSDT,PERPETUAL,4133404800000,1708509600000,TRADING,2.5000,5.0000,MAVIA,USDT,USDT,7,1,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '13000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ORDIUSDC,ORDIUSDC,PERPETUAL,4133404800000,1708585200000,TRADING,2.5000,5.0000,ORDI,USDC,USDC,6,1,8,8,COIN,['USDC'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.001000', 'minPrice': '0.001000', 'maxPrice': '2000'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '100000', 'filterType': 'LOT_SIZE'}, {'maxQty': '200', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
GLMUSDT,GLMUSDT,PERPETUAL,4133404800000,1708596000000,TRADING,2.5000,5.0000,GLM,USDT,USDT,7,0,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'minPrice': '0.0001000'}, {'stepSize': '1', 'maxQty': '1000000', 'minQty': '1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '30000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PORTALUSDT,PORTALUSDT,PERPETUAL,4133404800000,1709218800000,TRADING,2.5000,5.0000,PORTAL,USDT,USDT,7,1,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000'}, {'maxQty': '30000', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
TONUSDT,TONUSDT,PERPETUAL,4133404800000,1709296200000,TRADING,2.5000,5.0000,TON,USDT,USDT,7,1,8,8,COIN,[],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '2000'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '39000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AXLUSDT,AXLUSDT,PERPETUAL,4133404800000,1709307000000,TRADING,2.5000,5.0000,AXL,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000'}, {'maxQty': '57000', 'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MYROUSDT,MYROUSDT,PERPETUAL,4133404800000,1709627400000,TRADING,2.5000,5.0000,MYRO,USDT,USDT,7,0,8,8,COIN,['MEME'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100', 'minPrice': '0.0000100'}, {'maxQty': '100000000', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
